,lat_norm,lon_norm
0,107.0,44.11571572488327
1,104.99882055602347,65.78180236285374
2,92.02420668351579,71.0
3,78.707048581859,71.0
4,66.78410558831774,69.45567359648317
5,46.97062622858766,66.92948072167775
6,14.537096321258105,50.56287205788078
7,0.0,20.336340324205537
8,13.701769165964834,14.376866013371227
9,46.02111766357757,0.0
10,68.64105588317898,10.06900815092962
11,99.7584948048302,37.55151570656653
12,88.9232799775341,27.85964831944318
13,107.0,44.11571572488327
