613 1554866641 1554867276 45.735 0.611 370.2 289.7 18381 -2154 57.09938 11.67782 0.361 0.024 0.12186 0.000 -1737 346.5
391 1554866863 1554867276 25.137 0.482 300.6 263.0 10784 -1631 57.43929 11.59525 0.427 0.026 0.14450 29.547 109 293.4
351 1554866903 1554867276 22.143 0.403 251.8 223.0 9842 -1245 57.45039 11.68468 0.590 0.033 0.14665 35.376 1306 253.6
298 1554866956 1554867276 18.483 0.390 244.2 220.0 8764 -1208 57.39460 11.73012 0.605 0.034 0.15003 43.236 1499 242.9
234 1554867020 1554867276 14.237 0.380 239.1 220.0 7484 -1186 57.34672 11.82487 0.604 0.034 0.15421 52.973 1634 221.9
71 1554867183 1554867276 4.303 0.361 228.7 221.0 4321 -1143 57.48794 11.98489 0.597 0.033 0.16464 78.966 1883 221.5
0 1554867254 1554867276 0.000 0.319 202.9 200.0 3000 -1040 57.48107 12.11539 0.727 0.042 0.16798 90.799 2317 192.9
