931,1554876741,1554877701,85.285,0.778,452.3,288.6,30993,-2435,58.36353,13.32124,0.381,0.026,0.10901,0,-881,456.7
294,1554877378,1554877701,19.019,0.388,243,220,8500,-1155,57.61707,11.78983,0.598,0.031,0.14179,71.006,680,261.4
243,1554877429,1554877701,15.317,0.382,240.3,221,7520,-1150,57.56983,11.71602,0.592,0.031,0.14539,78.328,582,257.3
226,1554877446,1554877701,14.106,0.378,238,220,7196,-1141,57.55085,11.70404,0.597,0.031,0.14687,80.812,546,230
71,1554877601,1554877701,4.298,0.361,228.4,221,4283,-1112,57.48827,11.98482,0.589,0.031,0.1609,104.614,332,222.3
0,1554877672,1554877701,0,0.319,202.7,200,3000,-1000,57.48107,12.11539,0.718,0.037,0.17149,116.348,-122,194.1
