516 1554883708 1554884183 36.061 0.516 317.2 262.6 14489 -1699 57.20773 11.59052 0.432 0.026 0.13318 0.000 -440 309.3
349 1554883875 1554884183 22.174 0.452 282.0 250.0 9913 -1468 57.43883 11.59519 0.471 0.027 0.14710 23.412 614 269.4
307 1554883917 1554884183 19.126 0.396 248.2 223.0 8947 -1230 57.44991 11.68507 0.590 0.033 0.14953 29.650 1413 247.1
253 1554883971 1554884183 15.501 0.385 241.9 221.0 7862 -1200 57.39466 11.73007 0.599 0.033 0.15300 37.816 1575 237.1
231 1554883993 1554884183 14.072 0.382 240.2 221.0 7425 -1192 57.37823 11.76175 0.599 0.033 0.15444 41.197 1620 223.0
70 1554884154 1554884183 4.277 0.359 227.2 220.0 4301 -1136 57.48818 11.98546 0.602 0.034 0.16467 66.892 1903 221.6
0 1554884224 1554884183 0.000 0.319 202.9 200.0 3000 -1040 57.48107 12.11539 0.727 0.042 0.16798 78.561 2317 196.6
