518 1554886744 1554887328 36.847 0.511 312.2 252.9 15937 -1887 57.07892 12.08792 0.426 0.029 0.11787 0.000 -101 307.5
355 1554886907 1554887328 23.556 0.465 289.9 252.9 10928 -1799 57.23508 12.37664 0.421 0.028 0.12753 19.975 -712 289.6
316 1554886946 1554887328 20.584 0.401 250.9 222.0 9874 -1392 57.27986 12.33828 0.544 0.032 0.12773 24.965 -225 257.9
264 1554886998 1554887328 16.873 0.389 244.1 220.0 8690 -1351 57.26443 12.22807 0.553 0.032 0.13000 31.664 -260 253.9
224 1554887038 1554887328 14.053 0.383 240.8 220.0 7792 -1335 57.27149 12.14341 0.552 0.032 0.13192 36.904 -307 233.4
68 1554887194 1554887328 4.302 0.360 227.5 220.0 4395 -1267 57.43028 12.20634 0.550 0.032 0.13988 58.104 -398 228.3
0 1554887262 1554887328 0.000 0.319 203.0 200.0 3000 -1077 57.48107 12.11539 0.664 0.037 0.14062 67.714 76 205.2
