894,1554876741,1554877701,81.627,0.761,442.8,288.6,29885,-2406,58.36387,13.32194,0.378,0.025,0.10739,0,-1263,448
241,1554877394,1554877701,15.325,0.382,240.2,221,7482,-1150,57.61697,11.78967,0.592,0.031,0.14555,74.051,578,259.7
224,1554877411,1554877701,14.104,0.378,237.9,220,7158,-1140,57.60151,11.7656,0.597,0.031,0.14703,76.538,542,233
71,1554877564,1554877701,4.298,0.361,228.4,221,4283,-1112,57.48834,11.9849,0.589,0.031,0.1609,100.047,332,222.8
0,1554877635,1554877701,0,0.319,202.7,200,3000,-1000,57.48107,12.11539,0.718,0.037,0.17149,111.781,-122,194.1
