921,1554876741,1554877701,84.315,0.774,449.8,288.6,30706,-2425,58.36474,13.32372,0.38,0.025,0.10855,0,-984,454.4
279,1554877383,1554877701,17.961,0.387,243,221,8211,-1158,57.61729,11.7902,0.592,0.031,0.14271,71.885,650,262.5
228,1554877434,1554877701,14.273,0.379,238.2,220,7234,-1141,57.5704,11.71656,0.597,0.031,0.14671,79.264,550,233.7
71,1554877591,1554877701,4.298,0.361,228.4,221,4283,-1112,57.48829,11.98484,0.589,0.031,0.1609,103.359,332,222.5
0,1554877662,1554877701,0,0.319,202.7,200,3000,-1000,57.48107,12.11539,0.718,0.037,0.17149,115.093,-122,194.1
