1083,1554876741,1554877701,97.911,0.79,459.1,266.2,35313,-3063,58.36373,13.32164,0.453,0.028,0.11369,0,796,459.5
482,1554877342,1554877701,31.649,0.415,257.4,220,12192,-1196,57.61733,11.79028,0.601,0.031,0.13064,65.356,997,266.2
432,1554877392,1554877701,27.956,0.408,253.5,220,11197,-1184,57.57028,11.71638,0.6,0.031,0.13324,71.949,927,265.2
382,1554877442,1554877701,24.289,0.4,249.6,220,10212,-1173,57.51247,11.67979,0.599,0.031,0.1361,78.678,845,259
329,1554877495,1554877701,20.537,0.394,246.7,221,9177,-1169,57.45017,11.68485,0.593,0.031,0.13927,85.974,744,246.7
275,1554877549,1554877701,16.881,0.387,242.7,221,8134,-1157,57.39444,11.73025,0.592,0.031,0.143,93.597,643,237.6
232,1554877592,1554877701,14.079,0.379,238.5,220,7310,-1142,57.36238,11.79287,0.597,0.031,0.1464,99.818,558,221
71,1554877753,1554877701,4.298,0.361,228.4,221,4283,-1112,57.48803,11.98493,0.589,0.031,0.1609,124.5,332,220.9
0,1554877824,1554877701,0,0.319,202.7,200,3000,-1000,57.48107,12.11539,0.718,0.037,0.17149,136.234,-122,194.1
