580 1554929557 1554930168 45.265 0.605 366.7 290.0 17804 -2144 57.03933 11.72522 0.360 0.024 0.12340 0.000 -1691 367.7
318 1554929819 1554930168 20.989 0.446 279.2 250.0 9282 -1455 57.23483 12.37658 0.471 0.027 0.14915 35.821 702 277.9
278 1554929859 1554930168 18.004 0.394 246.9 224.0 8369 -1226 57.27977 12.33836 0.584 0.032 0.15144 41.840 1457 252.6
224 1554929913 1554930168 14.272 0.379 238.6 220.0 7292 -1185 57.26468 12.22815 0.604 0.034 0.15484 50.107 1653 235.3
67 1554930070 1554930168 4.298 0.360 228.7 221.0 4247 -1143 57.43037 12.20642 0.597 0.033 0.16489 75.212 1888 231.9
0 1554930137 1554930168 0.000 0.319 203.2 200.0 3000 -1041 57.48107 12.11539 0.727 0.042 0.16798 86.385 2317 209.0
