1065,1554876741,1554877701,96.546,0.79,458.8,269.1,34856,-3105,58.36406,13.32231,0.443,0.028,0.11331,0,640,459.9
461,1554877345,1554877701,30.27,0.414,256.9,221,11772,-1198,57.6175,11.79062,0.595,0.031,0.13156,65.735,953,266.3
410,1554877396,1554877701,26.516,0.404,251.7,220,10762,-1179,57.56957,11.71586,0.6,0.031,0.13447,72.517,892,263.5
360,1554877446,1554877701,22.867,0.397,247.9,220,9781,-1169,57.51205,11.67952,0.599,0.031,0.13744,79.31,806,255
307,1554877499,1554877701,19.139,0.391,245,221,8751,-1164,57.45011,11.6849,0.593,0.031,0.14075,86.681,703,244.7
252,1554877554,1554877701,15.445,0.382,239.9,220,7693,-1146,57.39389,11.73099,0.597,0.031,0.14485,94.533,597,233.8
231,1554877575,1554877701,14.081,0.381,239.5,221,7291,-1148,57.37832,11.76156,0.591,0.031,0.14633,97.59,559,223.3
71,1554877735,1554877701,4.298,0.361,228.4,221,4283,-1112,57.48805,11.98489,0.589,0.031,0.1609,122.125,332,221.1
0,1554877806,1554877701,0,0.319,202.7,200,3000,-1000,57.48107,12.11539,0.718,0.037,0.17149,133.859,-122,194.1
