974 1554889781 1554890747 89.516 0.790 459.9 263.1 35833 -3098 58.28328 13.31958 0.439 0.028 0.12272 0.000 1150 459.4
407 1554890348 1554890747 26.393 0.408 253.9 221.0 11040 -1226 57.61685 11.78949 0.562 0.030 0.14703 67.492 600 263.9
357 1554890398 1554890747 22.762 0.401 250.2 221.0 10025 -1219 57.57059 11.71687 0.561 0.030 0.14975 74.913 478 258.4
304 1554890451 1554890747 19.016 0.391 245.3 220.0 8956 -1204 57.51163 11.67949 0.566 0.030 0.15298 82.934 359 247.1
250 1554890505 1554890747 15.338 0.383 241.5 220.0 7872 -1197 57.45048 11.68460 0.565 0.030 0.15647 91.286 203 237.2
231 1554890524 1554890747 14.088 0.382 241.1 221.0 7492 -1201 57.43181 11.70037 0.559 0.030 0.15770 94.270 128 226.7
71 1554890684 1554890747 4.305 0.361 228.1 221.0 4341 -1166 57.48808 11.98461 0.557 0.030 0.17049 120.487 -241 219.8
0 1554890755 1554890747 0.000 0.319 202.7 200.0 3000 -1020 57.48107 12.11539 0.679 0.036 0.17804 132.841 -52 195.7
