417 1554925494 1554926094 27.226 0.431 267.1 231.9 11374 -1330 57.44024 11.39881 0.548 0.030 0.14207 0.000 891 265.9
416 1554925495 1554926094 27.152 0.431 267.0 231.9 11352 -1329 57.44032 11.40109 0.548 0.030 0.14214 0.142 894 265.8
415 1554925496 1554926094 27.078 0.430 267.0 231.9 11330 -1329 57.44040 11.40337 0.548 0.030 0.14221 0.284 897 265.6
414 1554925497 1554926094 27.004 0.430 266.9 231.9 11308 -1328 57.44049 11.40565 0.548 0.030 0.14228 0.427 900 265.5
413 1554925498 1554926094 26.931 0.430 266.8 231.9 11286 -1328 57.44057 11.40792 0.548 0.030 0.14235 0.569 903 265.3
412 1554925499 1554926094 26.857 0.430 266.7 231.9 11264 -1328 57.44065 11.41020 0.548 0.030 0.14242 0.711 906 265.2
411 1554925500 1554926094 26.783 0.430 266.6 231.9 11242 -1327 57.44073 11.41247 0.548 0.030 0.14248 0.854 909 265.0
410 1554925501 1554926094 26.710 0.430 266.5 231.9 11220 -1327 57.44081 11.41474 0.548 0.030 0.14255 0.996 912 264.9
409 1554925502 1554926094 26.636 0.429 266.4 231.9 11197 -1327 57.44089 11.41701 0.548 0.030 0.14262 1.139 915 264.7
408 1554925503 1554926094 26.563 0.429 266.4 231.9 11175 -1326 57.44098 11.41928 0.548 0.030 0.14269 1.281 918 264.6
407 1554925504 1554926094 26.489 0.429 266.3 231.9 11153 -1326 57.44106 11.42155 0.548 0.030 0.14276 1.424 921 264.4
406 1554925505 1554926094 26.416 0.429 266.2 231.9 11131 -1326 57.44114 11.42382 0.548 0.030 0.14283 1.567 925 264.3
405 1554925506 1554926094 26.342 0.429 266.1 231.9 11109 -1325 57.44122 11.42608 0.548 0.030 0.14290 1.710 928 264.1
404 1554925507 1554926094 26.269 0.428 266.0 231.9 11087 -1325 57.44130 11.42835 0.548 0.030 0.14297 1.853 931 264.0
403 1554925508 1554926094 26.196 0.428 265.9 231.9 11065 -1324 57.44138 11.43061 0.548 0.030 0.14304 1.996 934 263.8
402 1554925509 1554926094 26.122 0.428 265.8 231.9 11043 -1324 57.44146 11.43287 0.548 0.030 0.14310 2.139 937 263.7
401 1554925510 1554926094 26.049 0.428 265.8 231.9 11021 -1324 57.44154 11.43513 0.548 0.030 0.14317 2.282 940 263.5
